timestamp_ms,vm_id,cpu_cores,mem_gb,duration_steps
733000,vm_10733,8.0,16.0,149
734000,vm_10734,8.0,16.0,109
735000,vm_10735,4.0,8.0,168
736000,vm_10736,8.0,16.0,147
737000,vm_10737,16.0,32.0,141
738000,vm_10738,8.0,16.0,157
739000,vm_10739,4.0,8.0,189
740000,vm_10740,2.0,4.0,52
741000,vm_10741,2.0,4.0,63
742000,vm_10742,4.0,8.0,100
743000,vm_10743,2.0,4.0,52
744000,vm_10744,4.0,8.0,162
745000,vm_10745,2.0,4.0,108
746000,vm_10746,2.0,4.0,38
747000,vm_10747,4.0,8.0,107
748000,vm_10748,4.0,8.0,86
749000,vm_10749,16.0,32.0,84
750000,vm_10750,8.0,16.0,38
751000,vm_10751,4.0,8.0,79
752000,vm_10752,2.0,4.0,173
753000,vm_10753,4.0,8.0,141
754000,vm_10754,8.0,16.0,105
755000,vm_10755,2.0,4.0,73
756000,vm_10756,2.0,4.0,86
757000,vm_10757,4.0,8.0,100
758000,vm_10758,4.0,8.0,199
759000,vm_10759,4.0,8.0,59
760000,vm_10760,2.0,4.0,111
761000,vm_10761,16.0,32.0,110
762000,vm_10762,2.0,4.0,90
763000,vm_10763,2.0,4.0,161
764000,vm_10764,4.0,8.0,60
765000,vm_10765,2.0,4.0,45
766000,vm_10766,2.0,4.0,136
767000,vm_10767,2.0,4.0,137
768000,vm_10768,2.0,4.0,167
769000,vm_10769,8.0,16.0,59
770000,vm_10770,2.0,4.0,109
771000,vm_10771,2.0,4.0,38
772000,vm_10772,4.0,8.0,179
773000,vm_10773,2.0,4.0,105
774000,vm_10774,2.0,4.0,178
775000,vm_10775,2.0,4.0,78
776000,vm_10776,2.0,4.0,135
777000,vm_10777,2.0,4.0,158
778000,vm_10778,2.0,4.0,43
779000,vm_10779,2.0,4.0,113
780000,vm_10780,2.0,4.0,177
781000,vm_10781,8.0,16.0,70
782000,vm_10782,8.0,16.0,152
783000,vm_10783,4.0,8.0,36
784000,vm_10784,4.0,8.0,70
785000,vm_10785,4.0,8.0,174
786000,vm_10786,4.0,8.0,176
787000,vm_10787,4.0,8.0,154
788000,vm_10788,4.0,8.0,92
789000,vm_10789,4.0,8.0,130
790000,vm_10790,8.0,16.0,65
791000,vm_10791,2.0,4.0,43
792000,vm_10792,2.0,4.0,46
793000,vm_10793,2.0,4.0,196
794000,vm_10794,2.0,4.0,87
795000,vm_10795,4.0,8.0,72
796000,vm_10796,2.0,4.0,37
797000,vm_10797,2.0,4.0,53
798000,vm_10798,2.0,4.0,82
799000,vm_10799,8.0,16.0,149
800000,vm_10800,2.0,4.0,125
801000,vm_10801,4.0,8.0,123
802000,vm_10802,4.0,8.0,43
803000,vm_10803,2.0,4.0,83
804000,vm_10804,2.0,4.0,31
805000,vm_10805,4.0,8.0,162
806000,vm_10806,2.0,4.0,171
807000,vm_10807,4.0,8.0,189
808000,vm_10808,8.0,16.0,159
809000,vm_10809,2.0,4.0,117
810000,vm_10810,2.0,4.0,195
811000,vm_10811,8.0,16.0,154
812000,vm_10812,2.0,4.0,73
813000,vm_10813,4.0,8.0,41
814000,vm_10814,2.0,4.0,200
815000,vm_10815,4.0,8.0,184
816000,vm_10816,4.0,8.0,91
817000,vm_10817,4.0,8.0,50
818000,vm_10818,8.0,16.0,156
819000,vm_10819,2.0,4.0,126
820000,vm_10820,16.0,32.0,67
821000,vm_10821,2.0,4.0,34
822000,vm_10822,2.0,4.0,89
823000,vm_10823,2.0,4.0,86
824000,vm_10824,2.0,4.0,117
825000,vm_10825,8.0,16.0,178
826000,vm_10826,8.0,16.0,199
827000,vm_10827,4.0,8.0,135
828000,vm_10828,2.0,4.0,41
829000,vm_10829,2.0,4.0,109
830000,vm_10830,2.0,4.0,88
831000,vm_10831,2.0,4.0,130
832000,vm_10832,4.0,8.0,120
833000,vm_10833,2.0,4.0,123
834000,vm_10834,8.0,16.0,92
835000,vm_10835,2.0,4.0,68
836000,vm_10836,16.0,32.0,165
837000,vm_10837,4.0,8.0,179
838000,vm_10838,2.0,4.0,43
839000,vm_10839,4.0,8.0,177
840000,vm_10840,2.0,4.0,45
841000,vm_10841,2.0,4.0,75
842000,vm_10842,2.0,4.0,155
843000,vm_10843,2.0,4.0,105
844000,vm_10844,2.0,4.0,78
845000,vm_10845,16.0,32.0,43
846000,vm_10846,8.0,16.0,45
847000,vm_10847,4.0,8.0,96
848000,vm_10848,2.0,4.0,177
849000,vm_10849,8.0,16.0,85
850000,vm_10850,4.0,8.0,118
851000,vm_10851,4.0,8.0,37
852000,vm_10852,2.0,4.0,91
853000,vm_10853,2.0,4.0,192
854000,vm_10854,2.0,4.0,188
855000,vm_10855,16.0,32.0,194
856000,vm_10856,2.0,4.0,189
857000,vm_10857,2.0,4.0,84
858000,vm_10858,4.0,8.0,57
859000,vm_10859,2.0,4.0,126
860000,vm_10860,4.0,8.0,159
861000,vm_10861,2.0,4.0,76
862000,vm_10862,2.0,4.0,150
863000,vm_10863,4.0,8.0,187
864000,vm_10864,8.0,16.0,190
865000,vm_10865,2.0,4.0,147
866000,vm_10866,4.0,8.0,119
867000,vm_10867,2.0,4.0,133
868000,vm_10868,8.0,16.0,54
869000,vm_10869,2.0,4.0,36
870000,vm_10870,4.0,8.0,172
871000,vm_10871,2.0,4.0,31
872000,vm_10872,4.0,8.0,76
873000,vm_10873,4.0,8.0,31
874000,vm_10874,4.0,8.0,172
875000,vm_10875,4.0,8.0,61
876000,vm_10876,4.0,8.0,158
877000,vm_10877,2.0,4.0,68
878000,vm_10878,16.0,32.0,95
879000,vm_10879,2.0,4.0,160
880000,vm_10880,8.0,16.0,64
881000,vm_10881,4.0,8.0,59
882000,vm_10882,8.0,16.0,172
883000,vm_10883,2.0,4.0,149
884000,vm_10884,2.0,4.0,160
885000,vm_10885,2.0,4.0,107
886000,vm_10886,4.0,8.0,172
887000,vm_10887,4.0,8.0,179
888000,vm_10888,2.0,4.0,72
889000,vm_10889,4.0,8.0,153
890000,vm_10890,2.0,4.0,140
891000,vm_10891,8.0,16.0,76
892000,vm_10892,4.0,8.0,167
893000,vm_10893,4.0,8.0,191
894000,vm_10894,2.0,4.0,146
895000,vm_10895,2.0,4.0,150
896000,vm_10896,16.0,32.0,196
897000,vm_10897,4.0,8.0,140
898000,vm_10898,4.0,8.0,55
899000,vm_10899,2.0,4.0,100
900000,vm_10900,8.0,16.0,53
901000,vm_10901,4.0,8.0,185
902000,vm_10902,2.0,4.0,130
903000,vm_10903,2.0,4.0,151
904000,vm_10904,8.0,16.0,103
905000,vm_10905,2.0,4.0,61
906000,vm_10906,2.0,4.0,93
907000,vm_10907,2.0,4.0,86
908000,vm_10908,4.0,8.0,172
909000,vm_10909,4.0,8.0,162
910000,vm_10910,2.0,4.0,152
911000,vm_10911,8.0,16.0,152
912000,vm_10912,2.0,4.0,109
913000,vm_10913,8.0,16.0,134
914000,vm_10914,4.0,8.0,129
915000,vm_10915,4.0,8.0,64
916000,vm_10916,2.0,4.0,37
917000,vm_10917,4.0,8.0,79
918000,vm_10918,4.0,8.0,193
919000,vm_10919,16.0,32.0,95
920000,vm_10920,4.0,8.0,48
921000,vm_10921,4.0,8.0,109
922000,vm_10922,16.0,32.0,105
923000,vm_10923,2.0,4.0,38
924000,vm_10924,4.0,8.0,195
925000,vm_10925,4.0,8.0,131
926000,vm_10926,4.0,8.0,144
927000,vm_10927,2.0,4.0,142
928000,vm_10928,16.0,32.0,148
929000,vm_10929,8.0,16.0,45
930000,vm_10930,2.0,4.0,141
931000,vm_10931,4.0,8.0,69
932000,vm_10932,2.0,4.0,48
933000,vm_10933,2.0,4.0,153
934000,vm_10934,4.0,8.0,67
935000,vm_10935,4.0,8.0,53
936000,vm_10936,4.0,8.0,123
937000,vm_10937,8.0,16.0,149
938000,vm_10938,4.0,8.0,133
939000,vm_10939,2.0,4.0,125
940000,vm_10940,2.0,4.0,32
941000,vm_10941,2.0,4.0,149
942000,vm_10942,4.0,8.0,138
943000,vm_10943,4.0,8.0,74
944000,vm_10944,2.0,4.0,100
945000,vm_10945,8.0,16.0,116
946000,vm_10946,2.0,4.0,44
947000,vm_10947,2.0,4.0,66
948000,vm_10948,2.0,4.0,59
949000,vm_10949,8.0,16.0,181
950000,vm_10950,8.0,16.0,175
951000,vm_10951,2.0,4.0,180
952000,vm_10952,2.0,4.0,199
953000,vm_10953,4.0,8.0,110
954000,vm_10954,8.0,16.0,98
955000,vm_10955,2.0,4.0,114
956000,vm_10956,16.0,32.0,99
957000,vm_10957,2.0,4.0,68
958000,vm_10958,2.0,4.0,198
959000,vm_10959,4.0,8.0,62
960000,vm_10960,16.0,32.0,100
961000,vm_10961,4.0,8.0,141
962000,vm_10962,4.0,8.0,64
963000,vm_10963,16.0,32.0,145
964000,vm_10964,16.0,32.0,107
965000,vm_10965,8.0,16.0,58
966000,vm_10966,4.0,8.0,54
967000,vm_10967,8.0,16.0,83
968000,vm_10968,2.0,4.0,36
969000,vm_10969,16.0,32.0,156
970000,vm_10970,4.0,8.0,110
971000,vm_10971,16.0,32.0,73
972000,vm_10972,2.0,4.0,40
973000,vm_10973,4.0,8.0,137
974000,vm_10974,2.0,4.0,138
975000,vm_10975,2.0,4.0,32
976000,vm_10976,2.0,4.0,107
977000,vm_10977,4.0,8.0,81
978000,vm_10978,8.0,16.0,41
979000,vm_10979,4.0,8.0,41
980000,vm_10980,4.0,8.0,197
981000,vm_10981,4.0,8.0,111
982000,vm_10982,4.0,8.0,32
983000,vm_10983,2.0,4.0,110
984000,vm_10984,8.0,16.0,101
985000,vm_10985,4.0,8.0,184
986000,vm_10986,2.0,4.0,46
987000,vm_10987,4.0,8.0,184
988000,vm_10988,4.0,8.0,50
989000,vm_10989,2.0,4.0,125
990000,vm_10990,8.0,16.0,190
991000,vm_10991,2.0,4.0,170
992000,vm_10992,2.0,4.0,38
993000,vm_10993,16.0,32.0,31
994000,vm_10994,2.0,4.0,177
995000,vm_10995,2.0,4.0,101
996000,vm_10996,4.0,8.0,191
997000,vm_10997,2.0,4.0,55
998000,vm_10998,2.0,4.0,65
999000,vm_10999,4.0,8.0,195
1000000,vm_11000,4.0,8.0,169
1001000,vm_11001,8.0,16.0,135
1002000,vm_11002,2.0,4.0,76
1003000,vm_11003,2.0,4.0,94
1004000,vm_11004,2.0,4.0,124
1005000,vm_11005,2.0,4.0,130
1006000,vm_11006,4.0,8.0,168
1007000,vm_11007,4.0,8.0,58
1008000,vm_11008,2.0,4.0,118
1009000,vm_11009,2.0,4.0,89
1010000,vm_11010,4.0,8.0,102
1011000,vm_11011,2.0,4.0,125
1012000,vm_11012,4.0,8.0,69
1013000,vm_11013,2.0,4.0,103
1014000,vm_11014,8.0,16.0,110
1015000,vm_11015,4.0,8.0,143
1016000,vm_11016,8.0,16.0,145
1017000,vm_11017,4.0,8.0,42
1018000,vm_11018,2.0,4.0,188
1019000,vm_11019,2.0,4.0,56
1020000,vm_11020,8.0,16.0,171
1021000,vm_11021,2.0,4.0,194
1022000,vm_11022,2.0,4.0,189
1023000,vm_11023,8.0,16.0,63
1024000,vm_11024,4.0,8.0,141
1025000,vm_11025,4.0,8.0,90
1026000,vm_11026,8.0,16.0,106
1027000,vm_11027,8.0,16.0,187
1028000,vm_11028,2.0,4.0,71
1029000,vm_11029,4.0,8.0,185
1030000,vm_11030,2.0,4.0,176
1031000,vm_11031,8.0,16.0,133
1032000,vm_11032,4.0,8.0,163
1033000,vm_11033,8.0,16.0,60
1034000,vm_11034,4.0,8.0,90
1035000,vm_11035,2.0,4.0,198
1036000,vm_11036,2.0,4.0,63
1037000,vm_11037,2.0,4.0,192
1038000,vm_11038,2.0,4.0,167
1039000,vm_11039,2.0,4.0,159
1040000,vm_11040,2.0,4.0,53
1041000,vm_11041,8.0,16.0,98
1042000,vm_11042,4.0,8.0,62
1043000,vm_11043,4.0,8.0,122
1044000,vm_11044,16.0,32.0,108
1045000,vm_11045,4.0,8.0,102
1046000,vm_11046,2.0,4.0,198
1047000,vm_11047,4.0,8.0,69
1048000,vm_11048,2.0,4.0,94
1049000,vm_11049,2.0,4.0,195
1050000,vm_11050,2.0,4.0,74
1051000,vm_11051,16.0,32.0,154
1052000,vm_11052,4.0,8.0,164
1053000,vm_11053,2.0,4.0,136
1054000,vm_11054,2.0,4.0,178
1055000,vm_11055,2.0,4.0,45
1056000,vm_11056,2.0,4.0,125
1057000,vm_11057,2.0,4.0,59
1058000,vm_11058,4.0,8.0,135
1059000,vm_11059,2.0,4.0,38
1060000,vm_11060,2.0,4.0,163
1061000,vm_11061,8.0,16.0,65
1062000,vm_11062,2.0,4.0,189
1063000,vm_11063,16.0,32.0,152
1064000,vm_11064,4.0,8.0,116
1065000,vm_11065,2.0,4.0,130
1066000,vm_11066,2.0,4.0,74
1067000,vm_11067,4.0,8.0,57
1068000,vm_11068,2.0,4.0,57
1069000,vm_11069,2.0,4.0,82
1070000,vm_11070,2.0,4.0,126
1071000,vm_11071,2.0,4.0,83
1072000,vm_11072,8.0,16.0,71
1073000,vm_11073,4.0,8.0,83
1074000,vm_11074,8.0,16.0,44
1075000,vm_11075,2.0,4.0,114
1076000,vm_11076,2.0,4.0,168
1077000,vm_11077,2.0,4.0,110
1078000,vm_11078,16.0,32.0,76
1079000,vm_11079,4.0,8.0,158
1080000,vm_11080,4.0,8.0,194
1081000,vm_11081,8.0,16.0,125
1082000,vm_11082,2.0,4.0,99
1083000,vm_11083,8.0,16.0,189
1084000,vm_11084,2.0,4.0,171
1085000,vm_11085,4.0,8.0,186
1086000,vm_11086,4.0,8.0,194
1087000,vm_11087,2.0,4.0,96
1088000,vm_11088,2.0,4.0,70
1089000,vm_11089,8.0,16.0,133
1090000,vm_11090,4.0,8.0,153
1091000,vm_11091,8.0,16.0,104
1092000,vm_11092,4.0,8.0,136
1093000,vm_11093,2.0,4.0,135
1094000,vm_11094,2.0,4.0,182
1095000,vm_11095,8.0,16.0,44
1096000,vm_11096,2.0,4.0,177
1097000,vm_11097,4.0,8.0,184
1098000,vm_11098,8.0,16.0,148
1099000,vm_11099,8.0,16.0,63
1100000,vm_11100,4.0,8.0,133
1101000,vm_11101,8.0,16.0,135
1102000,vm_11102,4.0,8.0,79
1103000,vm_11103,2.0,4.0,108
1104000,vm_11104,2.0,4.0,38
1105000,vm_11105,2.0,4.0,108
1106000,vm_11106,4.0,8.0,188
1107000,vm_11107,2.0,4.0,189
1108000,vm_11108,2.0,4.0,105
1109000,vm_11109,2.0,4.0,166
1110000,vm_11110,4.0,8.0,171
1111000,vm_11111,4.0,8.0,182
1112000,vm_11112,2.0,4.0,136
1113000,vm_11113,2.0,4.0,41
1114000,vm_11114,2.0,4.0,116
1115000,vm_11115,2.0,4.0,135
1116000,vm_11116,2.0,4.0,109
1117000,vm_11117,2.0,4.0,77
1118000,vm_11118,16.0,32.0,194
1119000,vm_11119,8.0,16.0,94
1120000,vm_11120,4.0,8.0,32
1121000,vm_11121,2.0,4.0,132
1122000,vm_11122,2.0,4.0,125
1123000,vm_11123,4.0,8.0,74
1124000,vm_11124,4.0,8.0,111
1125000,vm_11125,4.0,8.0,164
1126000,vm_11126,16.0,32.0,65
1127000,vm_11127,2.0,4.0,126
1128000,vm_11128,4.0,8.0,131
1129000,vm_11129,2.0,4.0,34
1130000,vm_11130,4.0,8.0,78
1131000,vm_11131,2.0,4.0,41
1132000,vm_11132,4.0,8.0,105
1133000,vm_11133,2.0,4.0,93
1134000,vm_11134,4.0,8.0,127
1135000,vm_11135,4.0,8.0,86
1136000,vm_11136,4.0,8.0,39
1137000,vm_11137,2.0,4.0,185
1138000,vm_11138,2.0,4.0,47
1139000,vm_11139,8.0,16.0,165
1140000,vm_11140,2.0,4.0,165
1141000,vm_11141,2.0,4.0,145
1142000,vm_11142,2.0,4.0,129
1143000,vm_11143,2.0,4.0,48
1144000,vm_11144,2.0,4.0,111
1145000,vm_11145,2.0,4.0,37
1146000,vm_11146,2.0,4.0,157
1147000,vm_11147,4.0,8.0,158
1148000,vm_11148,4.0,8.0,44
1149000,vm_11149,4.0,8.0,49
1150000,vm_11150,4.0,8.0,139
1151000,vm_11151,2.0,4.0,40
1152000,vm_11152,16.0,32.0,112
1153000,vm_11153,2.0,4.0,147
1154000,vm_11154,2.0,4.0,89
1155000,vm_11155,4.0,8.0,176
1156000,vm_11156,16.0,32.0,65
1157000,vm_11157,16.0,32.0,157
1158000,vm_11158,2.0,4.0,71
1159000,vm_11159,4.0,8.0,51
1160000,vm_11160,2.0,4.0,140
1161000,vm_11161,2.0,4.0,175
1162000,vm_11162,2.0,4.0,159
1163000,vm_11163,4.0,8.0,158
1164000,vm_11164,4.0,8.0,102
1165000,vm_11165,2.0,4.0,86
1166000,vm_11166,2.0,4.0,193
1167000,vm_11167,8.0,16.0,153
1168000,vm_11168,2.0,4.0,149
1169000,vm_11169,4.0,8.0,71
1170000,vm_11170,2.0,4.0,58
1171000,vm_11171,2.0,4.0,80
1172000,vm_11172,2.0,4.0,161
1173000,vm_11173,8.0,16.0,123
1174000,vm_11174,16.0,32.0,158
1175000,vm_11175,2.0,4.0,140
1176000,vm_11176,4.0,8.0,200
1177000,vm_11177,4.0,8.0,101
1178000,vm_11178,4.0,8.0,141
1179000,vm_11179,8.0,16.0,113
1180000,vm_11180,2.0,4.0,105
1181000,vm_11181,4.0,8.0,64
1182000,vm_11182,4.0,8.0,158
1183000,vm_11183,8.0,16.0,169
1184000,vm_11184,4.0,8.0,180
1185000,vm_11185,16.0,32.0,77
1186000,vm_11186,2.0,4.0,165
1187000,vm_11187,2.0,4.0,164
1188000,vm_11188,16.0,32.0,145
1189000,vm_11189,4.0,8.0,198
1190000,vm_11190,2.0,4.0,95
1191000,vm_11191,4.0,8.0,39
1192000,vm_11192,2.0,4.0,137
1193000,vm_11193,2.0,4.0,181
1194000,vm_11194,2.0,4.0,59
1195000,vm_11195,4.0,8.0,200
1196000,vm_11196,4.0,8.0,148
1197000,vm_11197,4.0,8.0,46
1198000,vm_11198,8.0,16.0,146
1199000,vm_11199,16.0,32.0,151
1200000,vm_11200,2.0,4.0,30
1201000,vm_11201,8.0,16.0,165
1202000,vm_11202,4.0,8.0,115
1203000,vm_11203,2.0,4.0,147
1204000,vm_11204,4.0,8.0,175
1205000,vm_11205,4.0,8.0,116
1206000,vm_11206,2.0,4.0,40
1207000,vm_11207,2.0,4.0,37
1208000,vm_11208,2.0,4.0,172
1209000,vm_11209,2.0,4.0,57
1210000,vm_11210,2.0,4.0,166
1211000,vm_11211,2.0,4.0,134
1212000,vm_11212,2.0,4.0,39
1213000,vm_11213,4.0,8.0,75
1214000,vm_11214,2.0,4.0,99
1215000,vm_11215,2.0,4.0,154
1216000,vm_11216,4.0,8.0,124
1217000,vm_11217,2.0,4.0,139
1218000,vm_11218,16.0,32.0,94
1219000,vm_11219,8.0,16.0,62
1220000,vm_11220,16.0,32.0,56
1221000,vm_11221,2.0,4.0,101
1222000,vm_11222,4.0,8.0,142
1223000,vm_11223,4.0,8.0,30
1224000,vm_11224,4.0,8.0,166
1225000,vm_11225,8.0,16.0,145
1226000,vm_11226,2.0,4.0,127
1227000,vm_11227,4.0,8.0,63
1228000,vm_11228,4.0,8.0,154
1229000,vm_11229,2.0,4.0,65
1230000,vm_11230,8.0,16.0,95
1231000,vm_11231,4.0,8.0,148
1232000,vm_11232,4.0,8.0,106
1233000,vm_11233,2.0,4.0,188
1234000,vm_11234,2.0,4.0,187
1235000,vm_11235,4.0,8.0,117
1236000,vm_11236,2.0,4.0,102
1237000,vm_11237,8.0,16.0,82
1238000,vm_11238,2.0,4.0,70
1239000,vm_11239,4.0,8.0,38
1240000,vm_11240,8.0,16.0,85
1241000,vm_11241,2.0,4.0,141
1242000,vm_11242,4.0,8.0,72
1243000,vm_11243,2.0,4.0,199
1244000,vm_11244,2.0,4.0,178
1245000,vm_11245,4.0,8.0,76
1246000,vm_11246,4.0,8.0,199
1247000,vm_11247,8.0,16.0,58
1248000,vm_11248,2.0,4.0,81
1249000,vm_11249,4.0,8.0,180
1250000,vm_11250,4.0,8.0,72
1251000,vm_11251,2.0,4.0,190
1252000,vm_11252,2.0,4.0,70
1253000,vm_11253,2.0,4.0,158
1254000,vm_11254,4.0,8.0,80
1255000,vm_11255,2.0,4.0,177
1256000,vm_11256,4.0,8.0,113
1257000,vm_11257,2.0,4.0,106
1258000,vm_11258,2.0,4.0,125
1259000,vm_11259,2.0,4.0,76
1260000,vm_11260,2.0,4.0,54
1261000,vm_11261,4.0,8.0,113
1262000,vm_11262,4.0,8.0,143
1263000,vm_11263,2.0,4.0,107
1264000,vm_11264,16.0,32.0,157
1265000,vm_11265,4.0,8.0,159
1266000,vm_11266,4.0,8.0,73
1267000,vm_11267,4.0,8.0,80
1268000,vm_11268,2.0,4.0,123
1269000,vm_11269,2.0,4.0,69
1270000,vm_11270,2.0,4.0,61
1271000,vm_11271,8.0,16.0,30
1272000,vm_11272,2.0,4.0,126
1273000,vm_11273,16.0,32.0,52
1274000,vm_11274,2.0,4.0,90
1275000,vm_11275,2.0,4.0,86
1276000,vm_11276,2.0,4.0,57
1277000,vm_11277,4.0,8.0,67
1278000,vm_11278,4.0,8.0,96
1279000,vm_11279,4.0,8.0,190
1280000,vm_11280,4.0,8.0,33
1281000,vm_11281,4.0,8.0,76
1282000,vm_11282,2.0,4.0,80
1283000,vm_11283,4.0,8.0,128
1284000,vm_11284,4.0,8.0,95
1285000,vm_11285,8.0,16.0,171
1286000,vm_11286,4.0,8.0,107
1287000,vm_11287,4.0,8.0,197
1288000,vm_11288,4.0,8.0,125
1289000,vm_11289,8.0,16.0,36
1290000,vm_11290,2.0,4.0,188
1291000,vm_11291,4.0,8.0,186
1292000,vm_11292,4.0,8.0,175
1293000,vm_11293,2.0,4.0,101
1294000,vm_11294,2.0,4.0,50
1295000,vm_11295,4.0,8.0,123
1296000,vm_11296,2.0,4.0,123
1297000,vm_11297,2.0,4.0,129
1298000,vm_11298,2.0,4.0,90
1299000,vm_11299,2.0,4.0,198
1300000,vm_11300,8.0,16.0,112
1301000,vm_11301,4.0,8.0,90
1302000,vm_11302,8.0,16.0,90
1303000,vm_11303,2.0,4.0,35
1304000,vm_11304,4.0,8.0,73
1305000,vm_11305,2.0,4.0,200
1306000,vm_11306,8.0,16.0,75
1307000,vm_11307,16.0,32.0,38
1308000,vm_11308,8.0,16.0,143
1309000,vm_11309,4.0,8.0,160
1310000,vm_11310,2.0,4.0,147
1311000,vm_11311,8.0,16.0,107
1312000,vm_11312,4.0,8.0,122
1313000,vm_11313,2.0,4.0,52
1314000,vm_11314,2.0,4.0,193
1315000,vm_11315,4.0,8.0,143
1316000,vm_11316,2.0,4.0,125
1317000,vm_11317,4.0,8.0,54
1318000,vm_11318,4.0,8.0,91
1319000,vm_11319,8.0,16.0,35
1320000,vm_11320,2.0,4.0,74
1321000,vm_11321,4.0,8.0,178
1322000,vm_11322,4.0,8.0,107
1323000,vm_11323,2.0,4.0,160
1324000,vm_11324,2.0,4.0,68
1325000,vm_11325,4.0,8.0,31
1326000,vm_11326,4.0,8.0,103
1327000,vm_11327,2.0,4.0,32
1328000,vm_11328,4.0,8.0,170
1329000,vm_11329,2.0,4.0,43
1330000,vm_11330,4.0,8.0,79
1331000,vm_11331,8.0,16.0,39
1332000,vm_11332,2.0,4.0,103
1333000,vm_11333,2.0,4.0,170
1334000,vm_11334,4.0,8.0,180
1335000,vm_11335,4.0,8.0,139
1336000,vm_11336,4.0,8.0,119
1337000,vm_11337,2.0,4.0,38
1338000,vm_11338,16.0,32.0,162
1339000,vm_11339,4.0,8.0,38
1340000,vm_11340,2.0,4.0,178
1341000,vm_11341,2.0,4.0,95
1342000,vm_11342,2.0,4.0,131
1343000,vm_11343,8.0,16.0,149
1344000,vm_11344,4.0,8.0,67
1345000,vm_11345,4.0,8.0,119
1346000,vm_11346,4.0,8.0,40
1347000,vm_11347,4.0,8.0,101
1348000,vm_11348,16.0,32.0,169
1349000,vm_11349,2.0,4.0,42
1350000,vm_11350,4.0,8.0,75
1351000,vm_11351,4.0,8.0,52
1352000,vm_11352,2.0,4.0,141
1353000,vm_11353,2.0,4.0,34
1354000,vm_11354,4.0,8.0,147
1355000,vm_11355,8.0,16.0,173
1356000,vm_11356,2.0,4.0,82
1357000,vm_11357,4.0,8.0,57
1358000,vm_11358,2.0,4.0,75
1359000,vm_11359,2.0,4.0,75
1360000,vm_11360,4.0,8.0,168
1361000,vm_11361,2.0,4.0,104
1362000,vm_11362,2.0,4.0,48
1363000,vm_11363,4.0,8.0,126
1364000,vm_11364,8.0,16.0,95
1365000,vm_11365,2.0,4.0,101
1366000,vm_11366,2.0,4.0,57
1367000,vm_11367,2.0,4.0,35
1368000,vm_11368,2.0,4.0,52
1369000,vm_11369,2.0,4.0,186
1370000,vm_11370,4.0,8.0,63
1371000,vm_11371,4.0,8.0,127
1372000,vm_11372,4.0,8.0,83
1373000,vm_11373,4.0,8.0,71
1374000,vm_11374,16.0,32.0,116
1375000,vm_11375,4.0,8.0,172
1376000,vm_11376,8.0,16.0,33
1377000,vm_11377,2.0,4.0,163
1378000,vm_11378,2.0,4.0,193
1379000,vm_11379,2.0,4.0,151
1380000,vm_11380,8.0,16.0,196
1381000,vm_11381,16.0,32.0,135
1382000,vm_11382,4.0,8.0,149
1383000,vm_11383,16.0,32.0,102
1384000,vm_11384,2.0,4.0,100
1385000,vm_11385,4.0,8.0,43
1386000,vm_11386,2.0,4.0,88
1387000,vm_11387,8.0,16.0,169
1388000,vm_11388,2.0,4.0,138
1389000,vm_11389,4.0,8.0,182
1390000,vm_11390,4.0,8.0,95
1391000,vm_11391,2.0,4.0,175
1392000,vm_11392,2.0,4.0,100
1393000,vm_11393,2.0,4.0,63
1394000,vm_11394,4.0,8.0,168
1395000,vm_11395,2.0,4.0,134
1396000,vm_11396,4.0,8.0,118
1397000,vm_11397,4.0,8.0,159
1398000,vm_11398,2.0,4.0,179
1399000,vm_11399,2.0,4.0,103
1400000,vm_11400,8.0,16.0,61
1401000,vm_11401,2.0,4.0,52
1402000,vm_11402,8.0,16.0,108
1403000,vm_11403,4.0,8.0,93
1404000,vm_11404,8.0,16.0,103
1405000,vm_11405,2.0,4.0,174
1406000,vm_11406,8.0,16.0,146
1407000,vm_11407,2.0,4.0,171
1408000,vm_11408,2.0,4.0,113
1409000,vm_11409,2.0,4.0,93
1410000,vm_11410,4.0,8.0,50
1411000,vm_11411,2.0,4.0,106
1412000,vm_11412,2.0,4.0,131
1413000,vm_11413,4.0,8.0,74
1414000,vm_11414,2.0,4.0,50
1415000,vm_11415,2.0,4.0,90
1416000,vm_11416,4.0,8.0,185
1417000,vm_11417,16.0,32.0,118
1418000,vm_11418,4.0,8.0,148
1419000,vm_11419,4.0,8.0,67
1420000,vm_11420,16.0,32.0,97
1421000,vm_11421,4.0,8.0,32
1422000,vm_11422,4.0,8.0,158
1423000,vm_11423,2.0,4.0,65
1424000,vm_11424,4.0,8.0,114
1425000,vm_11425,4.0,8.0,65
1426000,vm_11426,4.0,8.0,93
1427000,vm_11427,2.0,4.0,155
1428000,vm_11428,2.0,4.0,91
1429000,vm_11429,8.0,16.0,100
1430000,vm_11430,8.0,16.0,53
1431000,vm_11431,2.0,4.0,106
1432000,vm_11432,4.0,8.0,169
1433000,vm_11433,4.0,8.0,58
1434000,vm_11434,2.0,4.0,81
1435000,vm_11435,2.0,4.0,139
1436000,vm_11436,4.0,8.0,72
1437000,vm_11437,2.0,4.0,172
1438000,vm_11438,2.0,4.0,117
1439000,vm_11439,2.0,4.0,99
1440000,vm_11440,2.0,4.0,144
1441000,vm_11441,4.0,8.0,71
1442000,vm_11442,4.0,8.0,193
1443000,vm_11443,8.0,16.0,155
